invoice_id,customer_id,amount,issue_date,due_date,days_overdue,status
INV001161,CUST002342,181100.0,2026-07-26,2026-09-24,-10,not_yet_due
INV001162,CUST008385,40200.0,2026-03-24,2026-05-23,100,written_off
INV001163,CUST009161,232100.0,2026-07-18,2026-08-17,14,overdue
INV001164,CUST007954,71900.0,2026-02-26,2026-04-12,141,overdue
INV001165,CUST004923,51100.0,2026-04-04,2026-05-19,104,paid
INV001166,CUST004868,54400.0,2026-06-24,2026-07-24,38,overdue
INV001167,CUST006641,104800.0,2026-07-21,2026-09-04,-4,not_yet_due
INV001168,CUST001757,21400.0,2026-05-13,2026-06-12,80,written_off
INV001169,CUST007962,37400.0,2026-07-18,2026-09-01,-1,not_yet_due
INV001170,CUST001887,19300.0,2026-05-18,2026-06-02,90,written_off
INV001171,CUST005882,60800.0,2026-06-14,2026-07-14,48,overdue
INV001172,CUST004508,36100.0,2026-05-17,2026-06-16,76,written_off
INV001173,CUST005528,14700.0,2026-03-09,2026-04-08,145,written_off
INV001174,CUST009279,69500.0,2026-06-02,2026-06-17,75,paid
INV001175,CUST005132,19300.0,2026-05-05,2026-06-19,73,written_off
INV001176,CUST001428,76600.0,2026-05-21,2026-07-05,57,overdue
INV001177,CUST002325,224500.0,2026-08-06,2026-09-20,-10,not_yet_due
INV001178,CUST002324,30200.0,2026-07-27,2026-09-10,-10,overdue
INV001179,CUST003728,69600.0,2026-03-06,2026-03-21,163,overdue
INV001180,CUST006004,21200.0,2026-03-18,2026-04-02,151,written_off
INV001181,CUST003459,25600.0,2026-07-01,2026-07-31,31,overdue
INV001182,CUST006623,35700.0,2026-07-12,2026-08-11,20,paid
INV001183,CUST005935,243400.0,2026-05-03,2026-06-17,75,overdue
INV001184,CUST004934,269300.0,2026-06-27,2026-07-27,35,overdue
INV001185,CUST007216,56000.0,2026-04-20,2026-05-05,118,paid
INV001186,CUST004248,97400.0,2026-04-08,2026-05-23,100,paid
INV001187,CUST001717,41500.0,2026-07-05,2026-09-03,-3,not_yet_due
INV001188,CUST002397,149800.0,2026-04-08,2026-05-23,100,overdue
INV001189,CUST000954,43100.0,2026-04-14,2026-04-29,124,written_off
INV001190,CUST007828,39700.0,2026-03-05,2026-04-19,134,overdue
INV001191,CUST009915,124100.0,2026-04-28,2026-05-13,110,paid
INV001192,CUST007665,5000.0,2026-03-06,2026-04-05,148,overdue
INV001193,CUST003534,14600.0,2026-05-07,2026-06-06,86,overdue
INV001194,CUST002096,136500.0,2026-03-17,2026-05-16,107,overdue
INV001195,CUST004372,11700.0,2026-02-24,2026-03-11,173,written_off
INV001196,CUST007104,167700.0,2026-07-20,2026-08-19,12,overdue
INV001197,CUST000865,8000.0,2026-04-07,2026-05-22,101,written_off
INV001198,CUST008019,100600.0,2026-06-09,2026-07-24,38,paid
INV001199,CUST005362,34800.0,2026-03-30,2026-05-14,109,overdue
INV001200,CUST008861,87100.0,2026-07-22,2026-08-21,10,overdue
INV001201,CUST002166,124600.0,2026-07-22,2026-08-06,25,overdue
INV001202,CUST000619,5000.0,2026-05-26,2026-06-25,67,written_off
INV001203,CUST006124,145500.0,2026-05-21,2026-06-20,72,paid
INV001204,CUST004424,103600.0,2026-04-03,2026-05-18,105,paid
INV001205,CUST004822,75200.0,2026-05-24,2026-07-08,54,overdue
INV001206,CUST008256,111500.0,2026-02-28,2026-04-29,124,overdue
INV001207,CUST000806,39800.0,2026-04-27,2026-05-27,96,overdue
INV001208,CUST006536,42600.0,2026-07-07,2026-07-22,40,overdue
INV001209,CUST004275,22100.0,2026-02-27,2026-03-14,170,paid
INV001210,CUST009946,19800.0,2026-07-04,2026-08-03,28,overdue
INV001211,CUST001535,18700.0,2026-03-16,2026-05-15,108,overdue
INV001212,CUST006818,29800.0,2026-04-23,2026-05-23,100,written_off
INV001213,CUST003750,97900.0,2026-05-20,2026-06-19,73,overdue
INV001214,CUST000620,112100.0,2026-07-13,2026-09-11,-10,not_yet_due
INV001215,CUST002046,71400.0,2026-04-27,2026-06-11,81,overdue
INV001216,CUST009799,141100.0,2026-04-20,2026-05-20,103,overdue
INV001217,CUST005042,10300.0,2026-07-17,2026-08-31,0,overdue
INV001218,CUST005860,168400.0,2026-06-19,2026-08-18,13,overdue
INV001219,CUST001796,31200.0,2026-02-21,2026-03-23,161,paid
INV001220,CUST000485,199100.0,2026-07-28,2026-09-26,-10,not_yet_due
INV001221,CUST004324,144300.0,2026-04-10,2026-05-10,113,overdue
INV001222,CUST007312,31000.0,2026-06-10,2026-07-10,52,overdue
INV001223,CUST002734,86200.0,2026-06-26,2026-07-26,36,paid
INV001224,CUST007525,14200.0,2026-06-11,2026-06-26,66,overdue
INV001225,CUST000243,58800.0,2026-07-07,2026-07-22,40,overdue
INV001226,CUST000899,22900.0,2026-04-07,2026-05-22,101,overdue
INV001227,CUST000903,35900.0,2026-03-21,2026-04-05,148,overdue
INV001228,CUST001119,35100.0,2026-06-04,2026-07-04,58,paid
INV001229,CUST009614,87900.0,2026-07-28,2026-08-12,19,paid
INV001230,CUST002123,232700.0,2026-04-17,2026-05-02,121,overdue
INV001231,CUST004094,39700.0,2026-02-21,2026-04-22,131,written_off
INV001232,CUST006148,153600.0,2026-06-03,2026-08-02,29,overdue
INV001233,CUST001197,34400.0,2026-02-14,2026-03-31,153,paid
INV001234,CUST005122,74300.0,2026-03-24,2026-05-08,115,overdue
INV001235,CUST008143,53800.0,2026-06-25,2026-07-25,37,overdue
INV001236,CUST003381,245900.0,2026-07-23,2026-09-06,-6,not_yet_due
INV001237,CUST005635,28200.0,2026-07-03,2026-08-02,29,overdue
INV001238,CUST000988,187400.0,2026-06-22,2026-07-22,40,paid
INV001239,CUST007694,211800.0,2026-06-11,2026-07-11,51,paid
INV001240,CUST002534,149500.0,2026-07-17,2026-08-31,0,overdue
INV001241,CUST002985,76300.0,2026-06-21,2026-07-21,41,paid
INV001242,CUST009124,73100.0,2026-05-31,2026-06-30,62,overdue
INV001243,CUST006092,30500.0,2026-05-28,2026-06-12,80,overdue
INV001244,CUST005015,24700.0,2026-07-20,2026-08-19,12,written_off
INV001245,CUST000705,40000.0,2026-05-21,2026-06-20,72,paid
INV001246,CUST000562,141700.0,2026-03-19,2026-05-03,120,paid
INV001247,CUST008916,50300.0,2026-04-03,2026-05-03,120,overdue
INV001248,CUST004716,12500.0,2026-02-19,2026-03-21,163,written_off
INV001249,CUST005363,39000.0,2026-07-18,2026-08-02,29,overdue
INV001250,CUST007351,126500.0,2026-07-23,2026-08-22,9,paid
INV001251,CUST000971,136900.0,2026-05-12,2026-06-11,81,paid
INV001252,CUST003612,20200.0,2026-03-26,2026-05-10,113,paid
INV001253,CUST008626,59600.0,2026-06-02,2026-07-02,60,overdue
INV001254,CUST008488,14400.0,2026-04-06,2026-04-21,132,paid
INV001255,CUST006016,60800.0,2026-05-16,2026-06-15,77,paid
INV001256,CUST006727,202600.0,2026-03-27,2026-05-11,112,paid
INV001257,CUST005193,31700.0,2026-07-07,2026-08-06,25,overdue
INV001258,CUST004838,116300.0,2026-08-04,2026-09-03,-3,not_yet_due
INV001259,CUST002078,19900.0,2026-06-20,2026-08-19,12,overdue
INV001260,CUST008904,106500.0,2026-04-24,2026-05-09,114,overdue
INV001261,CUST003642,240900.0,2026-04-12,2026-05-12,111,overdue
INV001262,CUST005177,24800.0,2026-07-01,2026-07-31,31,written_off
INV001263,CUST004910,58500.0,2026-04-23,2026-06-07,85,paid
INV001264,CUST004578,184300.0,2026-04-05,2026-05-20,103,overdue
INV001265,CUST001263,78300.0,2026-02-24,2026-04-25,128,paid
INV001266,CUST001045,134700.0,2026-03-18,2026-05-17,106,paid
INV001267,CUST002831,206500.0,2026-03-17,2026-05-16,107,overdue
INV001268,CUST008503,40200.0,2026-05-08,2026-07-07,55,written_off
INV001269,CUST005840,23400.0,2026-03-11,2026-04-25,128,overdue
INV001270,CUST002685,137200.0,2026-07-13,2026-08-27,4,paid
INV001271,CUST007033,364900.0,2026-06-09,2026-08-08,23,paid
INV001272,CUST007974,66900.0,2026-06-02,2026-06-17,75,overdue
INV001273,CUST000686,49100.0,2026-05-02,2026-06-01,91,paid
INV001274,CUST001715,131800.0,2026-08-07,2026-10-06,-10,not_yet_due
INV001275,CUST000891,137400.0,2026-04-02,2026-05-02,121,paid
INV001276,CUST005126,136000.0,2026-05-16,2026-05-31,92,overdue
INV001277,CUST008672,37200.0,2026-04-25,2026-05-10,113,overdue
INV001278,CUST004616,32500.0,2026-03-30,2026-05-29,94,overdue
INV001279,CUST008879,19000.0,2026-08-01,2026-08-31,0,written_off
INV001280,CUST005115,63600.0,2026-06-24,2026-07-24,38,overdue
INV001281,CUST006113,43800.0,2026-07-24,2026-09-07,-7,not_yet_due
INV001282,CUST009754,34900.0,2026-04-28,2026-06-27,65,paid
INV001283,CUST004609,42500.0,2026-08-10,2026-09-09,-9,overdue
INV001284,CUST006195,163000.0,2026-05-15,2026-06-14,78,overdue
INV001285,CUST005824,13400.0,2026-04-12,2026-05-27,96,overdue
INV001286,CUST006878,60300.0,2026-04-30,2026-05-15,108,paid
INV001287,CUST003390,108000.0,2026-06-15,2026-08-14,17,overdue
INV001288,CUST002874,124100.0,2026-07-19,2026-08-03,28,paid
INV001289,CUST001255,25800.0,2026-04-11,2026-05-26,97,overdue
INV001290,CUST008455,12000.0,2026-05-26,2026-07-25,37,overdue
INV001291,CUST008692,36500.0,2026-05-12,2026-07-11,51,paid
INV001292,CUST005493,83500.0,2026-03-21,2026-05-05,118,overdue
INV001293,CUST007573,276600.0,2026-06-04,2026-07-19,43,overdue
INV001294,CUST005198,108200.0,2026-04-28,2026-06-12,80,overdue
INV001295,CUST005514,113400.0,2026-03-08,2026-05-07,116,overdue
INV001296,CUST007073,78700.0,2026-05-18,2026-07-02,60,overdue
INV001297,CUST008525,19600.0,2026-06-23,2026-07-23,39,written_off
INV001298,CUST001984,47800.0,2026-07-03,2026-07-18,44,paid
INV001299,CUST004090,30400.0,2026-06-10,2026-08-09,22,overdue
INV001300,CUST009861,7600.0,2026-02-19,2026-03-21,163,written_off
INV001301,CUST006446,26300.0,2026-05-22,2026-07-06,56,written_off
INV001302,CUST008446,118900.0,2026-07-08,2026-08-07,24,overdue
INV001303,CUST002877,166600.0,2026-05-27,2026-07-11,51,paid
INV001304,CUST007695,34100.0,2026-03-16,2026-03-31,153,overdue
INV001305,CUST003154,31900.0,2026-07-01,2026-07-31,31,overdue
INV001306,CUST004338,77900.0,2026-06-15,2026-08-14,17,paid
INV001307,CUST001729,254800.0,2026-07-02,2026-08-16,15,overdue
INV001308,CUST002886,34400.0,2026-06-18,2026-08-17,14,overdue
INV001309,CUST002290,35400.0,2026-05-16,2026-06-15,77,paid
INV001310,CUST005659,58300.0,2026-06-14,2026-07-14,48,overdue
INV001311,CUST004891,75400.0,2026-02-13,2026-03-30,154,overdue
INV001312,CUST002237,8700.0,2026-06-24,2026-08-23,8,overdue
INV001313,CUST006068,34900.0,2026-06-01,2026-07-01,61,overdue
INV001314,CUST004147,78100.0,2026-02-24,2026-04-10,143,overdue
INV001315,CUST003126,24900.0,2026-04-18,2026-05-18,105,overdue
INV001316,CUST005692,33800.0,2026-02-21,2026-03-23,161,written_off
INV001317,CUST004576,21100.0,2026-07-10,2026-07-25,37,written_off
INV001318,CUST000271,86900.0,2026-05-13,2026-06-12,80,paid
INV001319,CUST008655,65600.0,2026-06-23,2026-07-23,39,overdue
INV001320,CUST000851,34800.0,2026-05-02,2026-05-17,106,written_off
INV001321,CUST003111,40400.0,2026-04-02,2026-04-17,136,overdue
INV001322,CUST005494,31500.0,2026-02-13,2026-03-15,169,paid
INV001323,CUST007485,147000.0,2026-04-19,2026-05-04,119,paid
INV001324,CUST001605,47100.0,2026-02-18,2026-04-19,134,overdue
INV001325,CUST006130,24400.0,2026-05-02,2026-05-17,106,overdue
INV001326,CUST003942,20200.0,2026-03-20,2026-04-19,134,overdue
INV001327,CUST007532,32400.0,2026-03-27,2026-04-26,127,written_off
INV001328,CUST008974,109100.0,2026-07-26,2026-08-10,21,paid
INV001329,CUST004628,140200.0,2026-05-30,2026-06-29,63,overdue
INV001330,CUST000112,41400.0,2026-06-12,2026-07-12,50,paid
INV001331,CUST002848,129600.0,2026-03-26,2026-04-25,128,overdue
INV001332,CUST002322,79500.0,2026-06-19,2026-07-19,43,paid
INV001333,CUST000341,21300.0,2026-06-06,2026-08-05,26,written_off
INV001334,CUST008090,56400.0,2026-05-09,2026-06-08,84,written_off
INV001335,CUST004956,128200.0,2026-06-21,2026-08-20,11,paid
INV001336,CUST001015,144000.0,2026-04-14,2026-05-14,109,overdue
INV001337,CUST000794,22100.0,2026-05-04,2026-06-18,74,paid
INV001338,CUST001371,25200.0,2026-07-04,2026-08-03,28,written_off
INV001339,CUST006917,132000.0,2026-08-11,2026-10-10,-10,not_yet_due
INV001340,CUST003523,8800.0,2026-02-20,2026-03-22,162,written_off
INV001341,CUST007077,163900.0,2026-03-04,2026-04-03,150,overdue
INV001342,CUST003255,177500.0,2026-04-30,2026-06-29,63,overdue
INV001343,CUST005409,268300.0,2026-05-31,2026-06-30,62,paid
INV001344,CUST008685,119200.0,2026-03-18,2026-04-17,136,overdue
INV001345,CUST009684,124400.0,2026-05-27,2026-06-11,81,overdue
INV001346,CUST007918,80600.0,2026-04-01,2026-05-16,107,overdue
INV001347,CUST007734,119000.0,2026-03-30,2026-04-14,139,paid
INV001348,CUST006376,36600.0,2026-04-18,2026-05-18,105,paid
INV001349,CUST008661,134200.0,2026-03-26,2026-05-10,113,overdue
INV001350,CUST007229,19600.0,2026-02-14,2026-04-15,138,overdue
INV001351,CUST006811,14500.0,2026-05-23,2026-06-07,85,written_off
INV001352,CUST006827,203300.0,2026-06-15,2026-07-15,47,paid
INV001353,CUST002728,45900.0,2026-04-21,2026-05-21,102,overdue
INV001354,CUST000323,87700.0,2026-08-08,2026-09-07,-7,not_yet_due
INV001355,CUST008275,77200.0,2026-04-07,2026-04-22,131,overdue
INV001356,CUST001100,30700.0,2026-06-23,2026-08-07,24,written_off
INV001357,CUST007816,115900.0,2026-03-15,2026-04-14,139,overdue
INV001358,CUST003900,5200.0,2026-04-30,2026-06-14,78,overdue
INV001359,CUST001707,20000.0,2026-03-13,2026-03-28,156,overdue
INV001360,CUST001388,138600.0,2026-02-19,2026-03-21,163,paid
INV001361,CUST001755,108700.0,2026-04-10,2026-05-25,98,overdue
INV001362,CUST005625,92800.0,2026-03-06,2026-04-05,148,paid
INV001363,CUST002588,39200.0,2026-07-17,2026-08-16,15,written_off
INV001364,CUST005735,28900.0,2026-04-26,2026-06-10,82,overdue
INV001365,CUST007177,13900.0,2026-04-24,2026-05-24,99,written_off
INV001366,CUST003366,331500.0,2026-08-03,2026-09-02,-2,not_yet_due
INV001367,CUST009394,201500.0,2026-07-11,2026-09-09,-9,not_yet_due
INV001368,CUST000469,24800.0,2026-07-20,2026-08-19,12,written_off
INV001369,CUST000608,25600.0,2026-08-08,2026-08-23,8,overdue
INV001370,CUST002360,16600.0,2026-06-05,2026-06-20,72,written_off
INV001371,CUST000764,9000.0,2026-04-23,2026-06-22,70,written_off
INV001372,CUST003284,38100.0,2026-04-07,2026-04-22,131,overdue
INV001373,CUST003580,43500.0,2026-02-16,2026-03-18,166,overdue
INV001374,CUST008370,25300.0,2026-06-11,2026-06-26,66,written_off
INV001375,CUST003334,119100.0,2026-07-07,2026-08-06,25,overdue
INV001376,CUST003225,13600.0,2026-02-14,2026-04-15,138,overdue
INV001377,CUST005507,35500.0,2026-06-29,2026-07-29,33,written_off
INV001378,CUST008223,93700.0,2026-05-15,2026-05-30,93,paid
INV001379,CUST001531,15800.0,2026-05-11,2026-05-26,97,paid
INV001380,CUST001980,78500.0,2026-08-06,2026-09-05,-5,not_yet_due
INV001381,CUST006800,14200.0,2026-03-21,2026-04-20,133,written_off
INV001382,CUST002595,61300.0,2026-05-08,2026-05-23,100,overdue
INV001383,CUST006880,36000.0,2026-03-01,2026-04-30,123,overdue
INV001384,CUST005937,52600.0,2026-08-09,2026-08-24,7,overdue
INV001385,CUST008564,52200.0,2026-07-29,2026-09-27,-10,not_yet_due
INV001386,CUST007096,50700.0,2026-03-12,2026-03-27,157,overdue
INV001387,CUST000176,67600.0,2026-05-14,2026-06-13,79,paid
INV001388,CUST002197,171300.0,2026-07-22,2026-08-06,25,overdue
INV001389,CUST004562,98300.0,2026-03-30,2026-04-29,124,overdue
INV001390,CUST001958,48600.0,2026-07-25,2026-08-09,22,overdue
INV001391,CUST007608,131400.0,2026-05-23,2026-06-22,70,overdue
INV001392,CUST008124,6200.0,2026-07-28,2026-09-11,-10,overdue
INV001393,CUST003934,31500.0,2026-08-03,2026-09-17,-10,not_yet_due
INV001394,CUST009575,79700.0,2026-04-12,2026-05-12,111,overdue
INV001395,CUST004653,16600.0,2026-04-07,2026-05-07,116,overdue
INV001396,CUST006610,217400.0,2026-04-15,2026-05-30,93,overdue
INV001397,CUST003464,153000.0,2026-06-25,2026-07-25,37,overdue
INV001398,CUST009450,15100.0,2026-04-30,2026-05-30,93,overdue
INV001399,CUST005966,90900.0,2026-07-20,2026-09-03,-3,not_yet_due
INV001400,CUST006198,39400.0,2026-08-11,2026-08-26,5,written_off
INV001401,CUST001644,35500.0,2026-04-22,2026-06-21,71,paid
INV001402,CUST002191,25100.0,2026-02-25,2026-04-26,127,written_off
INV001403,CUST000808,31800.0,2026-03-21,2026-04-20,133,written_off
INV001404,CUST001278,8600.0,2026-08-01,2026-08-16,15,written_off
INV001405,CUST000108,71300.0,2026-07-13,2026-08-12,19,overdue
INV001406,CUST003778,102100.0,2026-05-01,2026-05-31,92,paid
INV001407,CUST005060,93000.0,2026-06-19,2026-07-04,58,overdue
INV001408,CUST001542,80300.0,2026-04-28,2026-05-13,110,overdue
INV001409,CUST007800,56600.0,2026-04-24,2026-05-24,99,paid
INV001410,CUST002854,252800.0,2026-05-24,2026-07-23,39,paid
INV001411,CUST003649,86600.0,2026-02-25,2026-03-12,172,overdue
INV001412,CUST000733,16600.0,2026-04-26,2026-05-26,97,written_off
INV001413,CUST001040,24600.0,2026-07-15,2026-09-13,-10,written_off
INV001414,CUST000225,99000.0,2026-07-02,2026-08-16,15,overdue
INV001415,CUST007997,66000.0,2026-05-05,2026-05-20,103,overdue
INV001416,CUST001402,133700.0,2026-05-29,2026-07-13,49,overdue
INV001417,CUST002069,89800.0,2026-07-14,2026-07-29,33,paid
INV001418,CUST002916,38700.0,2026-02-19,2026-03-06,178,written_off
INV001419,CUST005872,44800.0,2026-07-26,2026-08-25,6,paid
INV001420,CUST004225,168500.0,2026-03-05,2026-04-19,134,paid
INV001421,CUST004787,63200.0,2026-05-01,2026-05-16,107,paid
INV001422,CUST001242,142400.0,2026-03-21,2026-04-05,148,paid
INV001423,CUST007189,38300.0,2026-02-26,2026-04-12,141,overdue
INV001424,CUST003228,23700.0,2026-04-21,2026-05-21,102,overdue
INV001425,CUST007032,54700.0,2026-05-30,2026-06-14,78,paid
INV001426,CUST003986,173500.0,2026-02-13,2026-03-30,154,overdue
INV001427,CUST008802,187200.0,2026-06-03,2026-07-03,59,paid
INV001428,CUST004739,33800.0,2026-07-29,2026-09-12,-10,written_off
INV001429,CUST003564,37100.0,2026-05-18,2026-07-02,60,overdue
INV001430,CUST007934,41900.0,2026-04-04,2026-05-19,104,written_off
INV001431,CUST001457,31100.0,2026-06-26,2026-07-11,51,paid
INV001432,CUST001047,24100.0,2026-03-06,2026-03-21,163,overdue
INV001433,CUST005004,17200.0,2026-06-11,2026-06-26,66,overdue
INV001434,CUST002881,35900.0,2026-08-03,2026-09-17,-10,written_off
INV001435,CUST005639,79000.0,2026-05-25,2026-06-24,68,overdue
INV001436,CUST001217,281000.0,2026-04-02,2026-04-17,136,overdue
INV001437,CUST009764,108700.0,2026-02-18,2026-03-05,179,overdue
INV001438,CUST000768,36400.0,2026-03-07,2026-05-06,117,paid
INV001439,CUST002970,23000.0,2026-05-11,2026-06-10,82,overdue
INV001440,CUST009315,86900.0,2026-07-29,2026-09-12,-10,overdue
INV001441,CUST006015,33900.0,2026-04-11,2026-05-26,97,written_off
INV001442,CUST008198,120400.0,2026-03-15,2026-04-14,139,overdue
INV001443,CUST003279,184900.0,2026-06-30,2026-07-30,32,overdue
INV001444,CUST000788,47800.0,2026-05-22,2026-06-21,71,paid
INV001445,CUST000200,84000.0,2026-03-11,2026-04-10,143,overdue
INV001446,CUST001323,60300.0,2026-03-04,2026-04-18,135,overdue
INV001447,CUST008578,23600.0,2026-07-29,2026-08-28,3,overdue
INV001448,CUST003812,14100.0,2026-03-05,2026-05-04,119,written_off
INV001449,CUST008545,146600.0,2026-08-02,2026-09-01,-1,not_yet_due
INV001450,CUST001841,186700.0,2026-03-03,2026-04-17,136,overdue
INV001451,CUST008643,268500.0,2026-03-14,2026-04-28,125,paid
INV001452,CUST007290,5000.0,2026-04-22,2026-06-06,86,written_off
INV001453,CUST007079,34300.0,2026-05-23,2026-06-22,70,written_off
INV001454,CUST009225,223600.0,2026-06-26,2026-08-10,21,overdue
INV001455,CUST007288,18400.0,2026-04-29,2026-05-29,94,written_off
INV001456,CUST005501,6400.0,2026-04-22,2026-05-22,101,overdue
INV001457,CUST004705,35600.0,2026-05-25,2026-06-24,68,written_off
INV001458,CUST000115,32500.0,2026-07-19,2026-08-18,13,written_off
INV001459,CUST000936,15600.0,2026-04-27,2026-05-27,96,paid
INV001460,CUST005848,22200.0,2026-02-28,2026-03-15,169,overdue
INV001461,CUST001532,35400.0,2026-03-28,2026-05-27,96,written_off
INV001462,CUST009194,53300.0,2026-02-26,2026-04-27,126,overdue
INV001463,CUST002689,129100.0,2026-05-16,2026-06-15,77,overdue
INV001464,CUST001065,172600.0,2026-03-07,2026-03-22,162,overdue
INV001465,CUST007855,116100.0,2026-04-17,2026-06-01,91,overdue
INV001466,CUST002493,190700.0,2026-08-04,2026-08-19,12,paid
INV001467,CUST003679,57000.0,2026-05-05,2026-07-04,58,overdue
INV001468,CUST000691,55300.0,2026-07-28,2026-09-11,-10,not_yet_due
INV001469,CUST008088,21500.0,2026-04-03,2026-06-02,90,overdue
INV001470,CUST002876,83900.0,2026-06-20,2026-08-04,27,paid
INV001471,CUST005546,33300.0,2026-08-03,2026-09-17,-10,not_yet_due
INV001472,CUST005341,26600.0,2026-04-04,2026-05-04,119,overdue
INV001473,CUST003258,37200.0,2026-07-10,2026-08-09,22,overdue
INV001474,CUST006427,36500.0,2026-04-19,2026-06-18,74,written_off
INV001475,CUST009378,5600.0,2026-03-22,2026-04-06,147,overdue
INV001476,CUST007231,56700.0,2026-04-22,2026-05-22,101,overdue
INV001477,CUST004415,64100.0,2026-06-03,2026-07-03,59,paid
INV001478,CUST007242,186100.0,2026-07-19,2026-08-18,13,overdue
INV001479,CUST004840,35600.0,2026-03-30,2026-04-29,124,overdue
INV001480,CUST008707,16000.0,2026-02-20,2026-03-22,162,overdue
INV001481,CUST000700,165600.0,2026-04-03,2026-05-03,120,paid
INV001482,CUST009884,82200.0,2026-04-21,2026-05-06,117,paid
INV001483,CUST001611,98000.0,2026-08-10,2026-08-25,6,overdue
INV001484,CUST007180,53600.0,2026-05-30,2026-06-14,78,paid
INV001485,CUST000628,16700.0,2026-04-26,2026-05-26,97,written_off
INV001486,CUST001847,94100.0,2026-05-17,2026-06-16,76,overdue
INV001487,CUST003974,40200.0,2026-03-14,2026-03-29,155,overdue
INV001488,CUST000140,28000.0,2026-06-13,2026-07-13,49,overdue
INV001489,CUST009699,95700.0,2026-06-11,2026-06-26,66,overdue
INV001490,CUST004391,89700.0,2026-04-22,2026-05-22,101,paid
INV001491,CUST009010,76600.0,2026-05-09,2026-07-08,54,overdue
INV001492,CUST002128,150700.0,2026-02-19,2026-03-06,178,overdue
INV001493,CUST000416,142200.0,2026-03-24,2026-04-08,145,overdue
INV001494,CUST004926,48300.0,2026-02-23,2026-03-10,174,overdue
INV001495,CUST000798,5000.0,2026-07-21,2026-08-05,26,written_off
INV001496,CUST009168,19000.0,2026-03-26,2026-04-10,143,overdue
INV001497,CUST005379,40000.0,2026-03-11,2026-04-10,143,overdue
INV001498,CUST003791,6800.0,2026-03-08,2026-04-22,131,paid
INV001499,CUST001591,10400.0,2026-06-25,2026-08-09,22,written_off
INV001500,CUST005731,149600.0,2026-06-24,2026-07-24,38,paid
INV001501,CUST000171,36800.0,2026-03-21,2026-04-20,133,overdue
INV001502,CUST002238,321200.0,2026-05-11,2026-06-10,82,overdue
INV001503,CUST005210,121000.0,2026-06-26,2026-07-26,36,overdue
INV001504,CUST000636,11800.0,2026-05-24,2026-06-23,69,written_off
INV001505,CUST004017,28300.0,2026-07-19,2026-09-17,-10,not_yet_due
INV001506,CUST003441,55000.0,2026-05-16,2026-06-15,77,paid
INV001507,CUST000665,135700.0,2026-03-29,2026-04-28,125,overdue
INV001508,CUST004065,14200.0,2026-06-06,2026-08-05,26,written_off
INV001509,CUST002617,34500.0,2026-08-04,2026-09-03,-3,overdue
INV001510,CUST008540,231200.0,2026-07-16,2026-07-31,31,paid
INV001511,CUST000417,61600.0,2026-06-24,2026-07-24,38,overdue
INV001512,CUST003886,114600.0,2026-03-06,2026-04-05,148,paid
INV001513,CUST004293,92200.0,2026-03-22,2026-04-06,147,paid
INV001514,CUST003518,42900.0,2026-04-19,2026-05-19,104,overdue
INV001515,CUST005566,144600.0,2026-03-14,2026-05-13,110,overdue
INV001516,CUST000231,21300.0,2026-02-20,2026-03-22,162,written_off
INV001517,CUST008898,73200.0,2026-04-20,2026-05-20,103,paid
INV001518,CUST002390,313500.0,2026-03-04,2026-04-03,150,overdue
INV001519,CUST000701,100100.0,2026-05-31,2026-07-15,47,overdue
INV001520,CUST002169,30200.0,2026-03-21,2026-05-05,118,paid
INV001521,CUST003058,5300.0,2026-06-21,2026-08-20,11,written_off
INV001522,CUST005260,15900.0,2026-05-20,2026-07-04,58,written_off
INV001523,CUST003824,83100.0,2026-03-25,2026-04-24,129,paid
INV001524,CUST007623,29600.0,2026-08-10,2026-09-24,-10,overdue
INV001525,CUST004660,11100.0,2026-05-24,2026-06-08,84,overdue
INV001526,CUST003677,45200.0,2026-04-08,2026-05-08,115,paid
INV001527,CUST000515,79000.0,2026-07-23,2026-08-22,9,overdue
INV001528,CUST002233,10000.0,2026-03-21,2026-04-05,148,written_off
INV001529,CUST004474,112500.0,2026-05-14,2026-05-29,94,paid
INV001530,CUST007583,13800.0,2026-07-03,2026-07-18,44,written_off
INV001531,CUST001629,29800.0,2026-03-12,2026-04-26,127,written_off
INV001532,CUST003645,98900.0,2026-04-11,2026-04-26,127,paid
INV001533,CUST008700,82200.0,2026-04-16,2026-05-16,107,overdue
INV001534,CUST009474,46500.0,2026-06-03,2026-07-03,59,written_off
INV001535,CUST003190,90100.0,2026-07-02,2026-08-01,30,overdue
INV001536,CUST001468,236400.0,2026-02-15,2026-04-01,152,overdue
INV001537,CUST005224,13900.0,2026-07-30,2026-08-29,2,overdue
INV001538,CUST009762,63000.0,2026-07-20,2026-08-04,27,paid
INV001539,CUST004378,41100.0,2026-06-01,2026-07-31,31,overdue
INV001540,CUST007144,30100.0,2026-07-22,2026-09-20,-10,written_off
INV001541,CUST000845,29100.0,2026-08-10,2026-08-25,6,written_off
INV001542,CUST006311,49100.0,2026-07-31,2026-08-15,16,overdue
INV001543,CUST004733,92300.0,2026-06-03,2026-07-18,44,overdue
INV001544,CUST004404,116400.0,2026-08-01,2026-09-15,-10,not_yet_due
INV001545,CUST009380,25200.0,2026-07-25,2026-08-09,22,overdue
INV001546,CUST002210,20200.0,2026-03-28,2026-04-27,126,written_off
INV001547,CUST006985,68400.0,2026-07-17,2026-08-16,15,overdue
