negotiation_id,customer_id,invoice_amount,offer_amount,offer_discount_pct,days_to_payment,customer_score,true_accept_probability,accepted
NEG001160,CUST001311,16700.0,14700.0,12,7,0.739,0.911,1
NEG001161,CUST005211,12700.0,11700.0,8,0,0.785,0.844,1
NEG001162,CUST003928,5000.0,4400.0,12,30,0.617,0.935,1
NEG001163,CUST001567,12400.0,11800.0,5,0,0.306,0.514,1
NEG001164,CUST008841,11800.0,11600.0,2,0,0.324,0.419,0
NEG001165,CUST007341,15500.0,14700.0,5,7,0.731,0.786,1
NEG001166,CUST009615,35700.0,29300.0,18,0,0.698,0.946,1
NEG001167,CUST005369,23700.0,21800.0,8,7,0.797,0.867,1
NEG001168,CUST009833,5300.0,4700.0,12,7,0.682,0.901,1
NEG001169,CUST004164,17800.0,17400.0,2,30,0.797,0.837,1
NEG001170,CUST003186,18500.0,17000.0,8,7,0.295,0.654,0
NEG001171,CUST002384,123900.0,114000.0,8,15,0.882,0.889,0
NEG001172,CUST008194,19600.0,16100.0,18,0,0.71,0.949,1
NEG001173,CUST007658,7400.0,7300.0,2,0,0.749,0.678,0
NEG001174,CUST002723,48200.0,42400.0,12,0,0.736,0.887,1
NEG001175,CUST002845,110700.0,105200.0,5,15,0.838,0.827,1
NEG001176,CUST005002,13600.0,12900.0,5,0,0.795,0.782,1
NEG001177,CUST000432,9500.0,8400.0,12,30,0.733,0.95,1
NEG001178,CUST003609,14500.0,12800.0,12,0,0.363,0.769,1
NEG001179,CUST007778,17100.0,15000.0,12,45,0.612,0.953,1
NEG001180,CUST007698,13600.0,13600.0,0,0,0.745,0.606,1
NEG001181,CUST009227,28700.0,28100.0,2,0,0.677,0.626,0
NEG001182,CUST002705,20400.0,19400.0,5,0,0.637,0.704,1
NEG001183,CUST007211,10600.0,10100.0,5,45,0.753,0.915,0
NEG001184,CUST001443,13000.0,11400.0,12,15,0.385,0.84,1
NEG001185,CUST007470,40600.0,38600.0,5,0,0.708,0.731,1
NEG001186,CUST006665,194800.0,185100.0,5,0,0.761,0.686,1
NEG001187,CUST000316,55700.0,54600.0,2,7,0.884,0.761,1
NEG001188,CUST006205,34200.0,32500.0,5,45,0.355,0.791,1
NEG001189,CUST001526,12800.0,12800.0,0,0,0.362,0.372,0
NEG001190,CUST001429,5200.0,5200.0,0,7,0.789,0.678,0
NEG001191,CUST007135,75300.0,66300.0,12,15,0.77,0.923,1
NEG001192,CUST000339,16100.0,16100.0,0,45,0.299,0.625,1
NEG001193,CUST001287,5300.0,5300.0,0,0,0.802,0.644,0
NEG001194,CUST003613,11100.0,10200.0,8,0,0.675,0.804,1
NEG001195,CUST004141,14300.0,13600.0,5,0,0.624,0.7,1
NEG001196,CUST002284,28200.0,25900.0,8,0,0.578,0.756,1
NEG001197,CUST009546,69800.0,66300.0,5,0,0.874,0.794,1
NEG001198,CUST000190,101500.0,96400.0,5,45,0.8,0.908,1
NEG001199,CUST009037,20600.0,19000.0,8,30,0.711,0.908,1
NEG001200,CUST008249,23500.0,21600.0,8,0,0.712,0.814,0
NEG001201,CUST003155,22500.0,19800.0,12,45,0.399,0.922,1
NEG001202,CUST001319,17100.0,16200.0,5,30,0.651,0.847,1
NEG001203,CUST005127,33100.0,32400.0,2,30,0.675,0.786,1
NEG001204,CUST007026,12900.0,11900.0,8,30,0.665,0.899,1
NEG001205,CUST008473,18800.0,16500.0,12,15,0.735,0.926,1
NEG001206,CUST005929,31100.0,31100.0,0,0,0.631,0.527,0
NEG001207,CUST009111,18300.0,16800.0,8,0,0.753,0.831,1
NEG001208,CUST004819,5000.0,5000.0,0,7,0.7,0.629,1
NEG001209,CUST003500,11400.0,10500.0,8,0,0.691,0.81,0
NEG001210,CUST004650,20000.0,18400.0,8,0,0.754,0.831,1
NEG001211,CUST001455,161300.0,148400.0,8,0,0.797,0.799,1
NEG001212,CUST004951,24200.0,22300.0,8,0,0.742,0.825,1
NEG001213,CUST000788,36700.0,33800.0,8,0,0.765,0.829,1
NEG001214,CUST006466,18100.0,18100.0,0,7,0.712,0.629,1
NEG001215,CUST007879,14400.0,11800.0,18,30,0.735,0.978,1
NEG001216,CUST002036,15300.0,15000.0,2,30,0.584,0.753,1
NEG001217,CUST000952,89400.0,67000.0,25,0,0.847,0.98,1
NEG001218,CUST007146,5000.0,3800.0,25,30,0.686,0.98,1
NEG001219,CUST009118,18500.0,18100.0,2,7,0.749,0.712,1
NEG001220,CUST003582,14500.0,13300.0,8,0,0.628,0.784,1
NEG001221,CUST002906,15200.0,14000.0,8,15,0.739,0.877,0
NEG001222,CUST001579,8200.0,8000.0,2,15,0.704,0.737,1
NEG001223,CUST006102,23800.0,23300.0,2,0,0.408,0.464,1
NEG001224,CUST001402,140600.0,129400.0,8,45,0.824,0.937,1
NEG001225,CUST001181,29100.0,26800.0,8,30,0.743,0.912,1
NEG001226,CUST001815,39200.0,34500.0,12,30,0.728,0.946,1
NEG001227,CUST007133,21000.0,18500.0,12,15,0.366,0.831,1
NEG001228,CUST007933,65600.0,57700.0,12,0,0.911,0.921,1
NEG001229,CUST006855,5900.0,5600.0,5,45,0.35,0.799,0
NEG001230,CUST008763,47600.0,41900.0,12,0,0.929,0.927,1
NEG001231,CUST003355,13100.0,12100.0,8,30,0.75,0.917,1
NEG001232,CUST005515,14000.0,13700.0,2,30,0.268,0.581,1
NEG001233,CUST007595,12600.0,11600.0,8,0,0.502,0.727,1
NEG001234,CUST007572,12600.0,11100.0,12,0,0.774,0.903,1
NEG001235,CUST005498,32300.0,31700.0,2,0,0.819,0.703,1
NEG001236,CUST006788,25800.0,23700.0,8,0,0.715,0.815,1
NEG001237,CUST009054,10700.0,10700.0,0,15,0.803,0.728,1
NEG001238,CUST000334,11800.0,8800.0,25,15,0.799,0.98,1
NEG001239,CUST002211,22800.0,18700.0,18,15,0.804,0.972,1
NEG001240,CUST005570,42900.0,39500.0,8,0,0.754,0.824,1
NEG001241,CUST000143,8700.0,8300.0,5,7,0.788,0.811,1
NEG001242,CUST002918,25400.0,19000.0,25,15,0.72,0.98,1
NEG001243,CUST004952,6600.0,6100.0,8,0,0.771,0.841,1
NEG001244,CUST009944,12900.0,12300.0,5,15,0.773,0.835,1
NEG001245,CUST009009,7400.0,6500.0,12,30,0.723,0.949,1
NEG001246,CUST003343,7500.0,6200.0,18,45,0.288,0.957,1
NEG001247,CUST007798,5000.0,4100.0,18,45,0.8,0.98,1
NEG001248,CUST008769,19900.0,17500.0,12,30,0.789,0.955,1
NEG001249,CUST002755,18900.0,15500.0,18,7,0.497,0.93,1
NEG001250,CUST006903,14900.0,14900.0,0,7,0.686,0.615,0
NEG001251,CUST003324,21600.0,19900.0,8,15,0.619,0.839,1
NEG001252,CUST004554,32600.0,31900.0,2,15,0.687,0.718,1
NEG001253,CUST002212,30400.0,24900.0,18,45,0.734,0.98,1
NEG001254,CUST003824,45600.0,37400.0,18,15,0.833,0.973,1
NEG001255,CUST000352,14300.0,14000.0,2,0,0.298,0.402,1
NEG001256,CUST006034,28600.0,27200.0,5,7,0.901,0.845,1
NEG001257,CUST006849,107400.0,98800.0,8,45,0.75,0.93,1
NEG001258,CUST007303,11800.0,11800.0,0,45,0.703,0.822,0
NEG001259,CUST004204,29500.0,28000.0,5,15,0.769,0.829,1
NEG001260,CUST002674,8000.0,7000.0,12,7,0.71,0.907,0
NEG001261,CUST007235,8400.0,7400.0,12,7,0.697,0.904,1
NEG001262,CUST002726,5500.0,4500.0,18,30,0.804,0.98,1
NEG001263,CUST000979,14800.0,12100.0,18,15,0.787,0.971,1
NEG001264,CUST001648,18100.0,15900.0,12,30,0.8,0.956,1
NEG001265,CUST005339,5000.0,4900.0,2,30,0.793,0.84,1
NEG001266,CUST009195,8500.0,8500.0,0,30,0.571,0.692,1
NEG001267,CUST005841,11500.0,10600.0,8,15,0.67,0.858,1
NEG001268,CUST001658,22700.0,21600.0,5,0,0.807,0.784,1
NEG001269,CUST008865,17800.0,17400.0,2,7,0.903,0.785,1
NEG001270,CUST009130,8700.0,7700.0,12,0,0.617,0.864,1
NEG001271,CUST006412,11300.0,10400.0,8,0,0.793,0.847,1
NEG001272,CUST001003,15900.0,15100.0,5,45,0.377,0.806,1
NEG001273,CUST005650,5000.0,5000.0,0,0,0.33,0.358,0
NEG001274,CUST002237,20900.0,20500.0,2,0,0.299,0.398,1
NEG001275,CUST000807,5000.0,5000.0,0,0,0.736,0.606,1
NEG001276,CUST001696,20100.0,18500.0,8,7,0.69,0.834,1
NEG001277,CUST007591,9400.0,9200.0,2,0,0.61,0.597,0
NEG001278,CUST008696,21000.0,20600.0,2,0,0.633,0.604,1
NEG001279,CUST003002,19800.0,17400.0,12,15,0.697,0.919,1
NEG001280,CUST003144,77500.0,71300.0,8,7,0.789,0.85,1
NEG001281,CUST007606,26400.0,25100.0,5,7,0.755,0.792,0
NEG001282,CUST006639,5000.0,4100.0,18,0,0.704,0.95,1
NEG001283,CUST005225,28500.0,27100.0,5,0,0.8,0.778,1
NEG001284,CUST004573,18100.0,14800.0,18,0,0.306,0.872,1
NEG001285,CUST001700,13700.0,13000.0,5,15,0.75,0.827,1
NEG001286,CUST002764,43700.0,41500.0,5,45,0.868,0.93,1
NEG001287,CUST009624,5100.0,5000.0,2,0,0.801,0.707,1
NEG001288,CUST007917,25500.0,25000.0,2,15,0.802,0.775,0
NEG001289,CUST007338,5000.0,4600.0,8,7,0.792,0.871,1
NEG001290,CUST003184,10600.0,8700.0,18,7,0.314,0.895,1
NEG001291,CUST003875,21900.0,16400.0,25,7,0.8,0.98,1
NEG001292,CUST003145,15000.0,13800.0,8,15,0.798,0.892,1
NEG001293,CUST002945,31500.0,30900.0,2,0,0.776,0.681,0
NEG001294,CUST002844,208200.0,197800.0,5,15,0.895,0.816,1
NEG001295,CUST006935,15000.0,14700.0,2,15,0.56,0.658,0
NEG001296,CUST009571,13600.0,11200.0,18,15,0.354,0.92,1
NEG001297,CUST001311,16300.0,15000.0,8,30,0.739,0.914,1
NEG001298,CUST000367,16400.0,16400.0,0,30,0.66,0.734,1
NEG001299,CUST003264,5800.0,4800.0,18,15,0.736,0.968,1
NEG001300,CUST000436,19100.0,18100.0,5,0,0.727,0.749,1
NEG001301,CUST008583,23800.0,21900.0,8,0,0.733,0.822,1
NEG001302,CUST001255,36100.0,31800.0,12,15,0.226,0.77,1
NEG001303,CUST008241,25000.0,23800.0,5,30,0.905,0.911,1
NEG001304,CUST002672,11400.0,8600.0,25,45,0.798,0.98,1
NEG001305,CUST009592,17800.0,17800.0,0,7,0.263,0.355,0
NEG001306,CUST001281,14500.0,13800.0,5,7,0.798,0.813,1
NEG001307,CUST006004,69700.0,69700.0,0,0,0.271,0.293,0
NEG001308,CUST007340,15000.0,14200.0,5,45,0.797,0.923,1
NEG001309,CUST001645,22500.0,20700.0,8,30,0.319,0.786,1
NEG001310,CUST005616,60800.0,49900.0,18,0,0.833,0.958,1
NEG001311,CUST007134,5000.0,4600.0,8,7,0.684,0.837,1
NEG001312,CUST001820,16000.0,16000.0,0,0,0.67,0.559,0
NEG001313,CUST008991,12100.0,11500.0,5,0,0.693,0.736,1
NEG001314,CUST004649,80500.0,76500.0,5,0,0.737,0.728,0
NEG001315,CUST000986,63100.0,63100.0,0,0,0.683,0.541,0
NEG001316,CUST007195,31000.0,30400.0,2,45,0.748,0.869,1
NEG001317,CUST006074,24100.0,23600.0,2,0,0.331,0.416,0
NEG001318,CUST004335,8200.0,8000.0,2,30,0.485,0.707,1
NEG001319,CUST000386,28600.0,25200.0,12,30,0.784,0.954,1
NEG001320,CUST008394,9200.0,9000.0,2,0,0.787,0.697,1
NEG001321,CUST008358,9000.0,6800.0,25,45,0.345,0.98,1
NEG001322,CUST003024,16500.0,15700.0,5,15,0.746,0.824,1
NEG001323,CUST005245,24800.0,22800.0,8,15,0.801,0.891,0
NEG001324,CUST002554,14100.0,13800.0,2,0,0.804,0.704,1
NEG001325,CUST003517,20000.0,20000.0,0,7,0.8,0.677,1
NEG001326,CUST002549,37700.0,30900.0,18,0,0.642,0.938,1
NEG001327,CUST000971,79200.0,72900.0,8,0,0.903,0.862,0
NEG001328,CUST002595,76800.0,73000.0,5,30,0.744,0.859,1
NEG001329,CUST001115,14400.0,10800.0,25,7,0.682,0.98,1
NEG001330,CUST009259,24400.0,23200.0,5,30,0.705,0.862,1
NEG001331,CUST009191,34400.0,34400.0,0,15,0.666,0.643,1
NEG001332,CUST000215,23200.0,21300.0,8,0,0.751,0.829,1
NEG001333,CUST006235,17000.0,16200.0,5,15,0.708,0.81,1
NEG001334,CUST006221,5000.0,4600.0,8,0,0.78,0.844,1
NEG001335,CUST008509,19800.0,19400.0,2,0,0.723,0.657,0
NEG001336,CUST006424,7600.0,7000.0,8,0,0.625,0.785,1
NEG001337,CUST004151,89200.0,87400.0,2,0,0.876,0.706,1
NEG001338,CUST009023,22800.0,17100.0,25,45,0.796,0.98,1
NEG001339,CUST003689,40900.0,40100.0,2,7,0.733,0.693,1
NEG001340,CUST002197,65000.0,57200.0,12,7,0.821,0.918,1
NEG001341,CUST004960,13500.0,11100.0,18,0,0.786,0.958,1
NEG001342,CUST001346,12700.0,12100.0,5,0,0.781,0.776,1
NEG001343,CUST007086,8600.0,8200.0,5,0,0.744,0.761,1
NEG001344,CUST005883,20000.0,19000.0,5,15,0.717,0.813,1
NEG001345,CUST006370,5100.0,4800.0,5,15,0.8,0.847,1
NEG001346,CUST005549,13600.0,11200.0,18,7,0.75,0.962,1
NEG001347,CUST004978,38100.0,38100.0,0,15,0.78,0.704,1
NEG001348,CUST003676,12400.0,9300.0,25,0,0.734,0.98,1
NEG001349,CUST002648,16000.0,16000.0,0,0,0.741,0.603,1
NEG001350,CUST001113,16000.0,14700.0,8,0,0.8,0.848,1
NEG001351,CUST009106,5000.0,4800.0,5,0,0.797,0.786,1
NEG001352,CUST002928,17800.0,16400.0,8,7,0.749,0.854,1
NEG001353,CUST009965,17600.0,16200.0,8,30,0.878,0.937,1
NEG001354,CUST002183,5000.0,4800.0,5,30,0.71,0.868,0
NEG001355,CUST009906,5000.0,4400.0,12,30,0.798,0.957,1
NEG001356,CUST000096,28200.0,21200.0,25,15,0.802,0.98,1
NEG001357,CUST002386,24000.0,22100.0,8,30,0.662,0.896,1
NEG001358,CUST005096,7300.0,6000.0,18,7,0.711,0.959,1
NEG001359,CUST004769,12900.0,10600.0,18,7,0.724,0.959,1
NEG001360,CUST003950,5400.0,5000.0,8,30,0.86,0.936,1
NEG001361,CUST003289,5000.0,4600.0,8,15,0.383,0.75,0
NEG001362,CUST001762,11400.0,10000.0,12,30,0.304,0.865,1
NEG001363,CUST001064,5000.0,4900.0,2,15,0.796,0.78,1
NEG001364,CUST009548,8400.0,8400.0,0,30,0.748,0.777,1
NEG001365,CUST002082,5000.0,4800.0,5,15,0.747,0.829,0
NEG001366,CUST001895,31600.0,31600.0,0,45,0.796,0.848,1
NEG001367,CUST003224,5000.0,5000.0,0,0,0.734,0.604,0
NEG001368,CUST007392,33600.0,31900.0,5,15,0.787,0.834,1
NEG001369,CUST004958,48000.0,48000.0,0,0,0.776,0.606,1
NEG001370,CUST008831,29700.0,28200.0,5,30,0.856,0.9,1
NEG001371,CUST000938,12700.0,12700.0,0,0,0.356,0.369,1
NEG001372,CUST009188,22900.0,21800.0,5,15,0.696,0.803,1
NEG001373,CUST009766,19800.0,18200.0,8,15,0.792,0.89,1
NEG001374,CUST007201,20400.0,20400.0,0,0,0.753,0.608,1
NEG001375,CUST005742,5000.0,4100.0,18,45,0.678,0.98,1
NEG001376,CUST000346,7400.0,7000.0,5,0,0.682,0.733,1
NEG001377,CUST005985,7000.0,6600.0,5,0,0.663,0.723,1
NEG001378,CUST001190,18400.0,16200.0,12,0,0.498,0.822,1
NEG001379,CUST001617,207000.0,196600.0,5,15,0.887,0.813,1
NEG001380,CUST008090,20300.0,17900.0,12,15,0.389,0.839,0
NEG001381,CUST005092,37600.0,37600.0,0,15,0.679,0.649,1
NEG001382,CUST001845,26200.0,24100.0,8,15,0.31,0.704,0
NEG001383,CUST007536,14900.0,12200.0,18,7,0.748,0.961,1
NEG001384,CUST002740,16500.0,15700.0,5,15,0.806,0.845,1
NEG001385,CUST001597,13300.0,13300.0,0,45,0.191,0.561,1
NEG001386,CUST004049,9400.0,8900.0,5,30,0.789,0.888,1
NEG001387,CUST001117,13900.0,10400.0,25,30,0.383,0.98,1
NEG001388,CUST003576,19200.0,18200.0,5,30,0.665,0.851,1
NEG001389,CUST009683,19900.0,18300.0,8,7,0.592,0.798,0
NEG001390,CUST006985,13200.0,9900.0,25,0,0.782,0.98,1
NEG001391,CUST007610,27800.0,26400.0,5,0,0.798,0.778,1
NEG001392,CUST003494,13100.0,13100.0,0,0,0.691,0.574,1
NEG001393,CUST002068,12300.0,11700.0,5,15,0.801,0.845,1
NEG001394,CUST008661,36700.0,30100.0,18,30,0.859,0.98,1
NEG001395,CUST004979,10700.0,9800.0,8,15,0.735,0.877,1
NEG001396,CUST004091,18200.0,18200.0,0,0,0.356,0.366,0
NEG001397,CUST001893,21600.0,19900.0,8,15,0.753,0.879,1
NEG001398,CUST008446,71000.0,69600.0,2,30,0.775,0.813,1
NEG001399,CUST005942,5000.0,4400.0,12,45,0.746,0.967,1
NEG001400,CUST009134,29600.0,29000.0,2,15,0.674,0.712,1
NEG001401,CUST007158,18400.0,13800.0,25,30,0.706,0.98,1
NEG001402,CUST005628,33100.0,29100.0,12,7,0.794,0.919,0
NEG001403,CUST000361,21600.0,20500.0,5,0,0.765,0.765,1
NEG001404,CUST009944,64600.0,64600.0,0,45,0.773,0.83,1
NEG001405,CUST005432,35800.0,35100.0,2,15,0.793,0.767,1
NEG001406,CUST003910,22500.0,21400.0,5,0,0.797,0.779,0
NEG001407,CUST006765,91900.0,87300.0,5,15,0.839,0.833,1
NEG001408,CUST004517,37400.0,34400.0,8,30,0.676,0.896,1
NEG001409,CUST007474,23700.0,23200.0,2,7,0.806,0.738,1
NEG001410,CUST009036,97300.0,85600.0,12,30,0.837,0.953,1
NEG001411,CUST005354,43700.0,43700.0,0,15,0.656,0.632,1
NEG001412,CUST005059,13100.0,12400.0,5,7,0.741,0.791,1
NEG001413,CUST004057,23600.0,20800.0,12,0,0.745,0.894,1
NEG001414,CUST001573,20900.0,18400.0,12,15,0.723,0.923,1
NEG001415,CUST008088,15600.0,14400.0,8,7,0.353,0.687,1
NEG001416,CUST007620,18100.0,17700.0,2,45,0.66,0.845,1
NEG001417,CUST000768,37500.0,36800.0,2,7,0.84,0.748,0
NEG001418,CUST000922,13600.0,12500.0,8,30,0.717,0.91,1
NEG001419,CUST008676,6600.0,6100.0,8,0,0.685,0.81,1
NEG001420,CUST007981,17700.0,16800.0,5,7,0.805,0.815,1
NEG001421,CUST007121,14500.0,13800.0,5,7,0.731,0.786,1
NEG001422,CUST009556,131700.0,125100.0,5,30,0.841,0.873,1
NEG001423,CUST009018,19100.0,17600.0,8,0,0.704,0.813,1
NEG001424,CUST004107,20400.0,20400.0,0,30,0.748,0.773,1
NEG001425,CUST006363,6400.0,6400.0,0,0,0.609,0.527,1
NEG001426,CUST008346,15800.0,15800.0,0,7,0.799,0.679,1
NEG001427,CUST005604,37800.0,34800.0,8,0,0.805,0.843,1
NEG001428,CUST001685,34700.0,31900.0,8,7,0.354,0.678,1
NEG001429,CUST004524,7600.0,7200.0,5,7,0.744,0.794,1
NEG001430,CUST009957,25000.0,25000.0,0,45,0.687,0.812,1
NEG001431,CUST000746,8300.0,7600.0,8,15,0.785,0.891,1
NEG001432,CUST004344,39300.0,37300.0,5,15,0.732,0.812,1
NEG001433,CUST002717,9600.0,8400.0,12,15,0.657,0.913,1
NEG001434,CUST001583,5000.0,4400.0,12,0,0.796,0.909,1
NEG001435,CUST005762,16200.0,14900.0,8,0,0.74,0.827,1
NEG001436,CUST006139,5000.0,3800.0,25,30,0.124,0.964,1
NEG001437,CUST005830,14700.0,14400.0,2,7,0.714,0.696,1
NEG001438,CUST005665,250300.0,237800.0,5,45,0.837,0.886,1
NEG001439,CUST003264,34700.0,28500.0,18,30,0.736,0.977,1
NEG001440,CUST006314,24100.0,19800.0,18,45,0.37,0.963,1
NEG001441,CUST004196,28900.0,28900.0,0,7,0.664,0.594,1
NEG001442,CUST008464,8400.0,8200.0,2,7,0.79,0.737,0
NEG001443,CUST004017,18100.0,18100.0,0,15,0.755,0.7,1
NEG001444,CUST004186,20400.0,20000.0,2,15,0.638,0.698,1
NEG001445,CUST009620,10900.0,10900.0,0,30,0.79,0.794,1
NEG001446,CUST007461,52000.0,51000.0,2,45,0.802,0.878,0
NEG001447,CUST002142,18100.0,18100.0,0,30,0.689,0.747,1
NEG001448,CUST006793,27800.0,27200.0,2,0,0.595,0.578,1
NEG001449,CUST009152,15000.0,13800.0,8,45,0.746,0.942,1
NEG001450,CUST003514,18700.0,16500.0,12,45,0.727,0.965,1
NEG001451,CUST004776,28300.0,21200.0,25,0,0.822,0.98,1
NEG001452,CUST003667,72100.0,70700.0,2,0,0.777,0.661,1
NEG001453,CUST002955,5000.0,3800.0,25,0,0.79,0.98,1
NEG001454,CUST009270,30900.0,27200.0,12,15,0.744,0.925,1
NEG001455,CUST001837,144200.0,144200.0,0,7,0.8,0.614,0
NEG001456,CUST001899,33600.0,27600.0,18,30,0.836,0.98,1
NEG001457,CUST003331,19900.0,18300.0,8,15,0.583,0.827,1
NEG001458,CUST009067,18500.0,17000.0,8,30,0.799,0.925,1
NEG001459,CUST002769,21700.0,20600.0,5,30,0.626,0.837,1
NEG001460,CUST007584,27800.0,25600.0,8,30,0.8,0.923,1
NEG001461,CUST007838,33800.0,31100.0,8,15,0.684,0.856,0
NEG001462,CUST008461,9700.0,8900.0,8,15,0.801,0.894,1
NEG001463,CUST005771,18100.0,15900.0,12,45,0.726,0.964,1
NEG001464,CUST001754,20900.0,20500.0,2,15,0.8,0.776,0
NEG001465,CUST001406,30700.0,27000.0,12,7,0.807,0.921,1
NEG001466,CUST005119,9700.0,8900.0,8,45,0.88,0.958,1
NEG001467,CUST008367,11600.0,10200.0,12,45,0.325,0.91,1
NEG001468,CUST009886,22400.0,22000.0,2,7,0.739,0.705,1
NEG001469,CUST006267,23800.0,17800.0,25,0,0.874,0.98,1
NEG001470,CUST007395,27300.0,25100.0,8,15,0.672,0.854,1
NEG001471,CUST008367,17600.0,16200.0,8,0,0.325,0.628,0
NEG001472,CUST003607,35300.0,28900.0,18,0,0.382,0.888,1
NEG001473,CUST000736,5000.0,5000.0,0,15,0.745,0.701,1
NEG001474,CUST005043,38800.0,36900.0,5,7,0.804,0.807,1
NEG001475,CUST006856,241500.0,212500.0,12,45,0.813,0.953,1
NEG001476,CUST002690,12500.0,11500.0,8,7,0.687,0.836,1
NEG001477,CUST000734,41900.0,38500.0,8,0,0.752,0.823,1
NEG001478,CUST001561,46600.0,41000.0,12,7,0.654,0.885,1
NEG001479,CUST000138,5000.0,5000.0,0,0,0.713,0.592,0
NEG001480,CUST003677,50700.0,48200.0,5,7,0.739,0.776,1
NEG001481,CUST000783,13100.0,12800.0,2,0,0.748,0.675,1
NEG001482,CUST006980,12100.0,10600.0,12,0,0.742,0.896,0
NEG001483,CUST004461,26500.0,26500.0,0,0,0.712,0.579,1
NEG001484,CUST004290,10300.0,9500.0,8,7,0.717,0.847,0
NEG001485,CUST008577,11300.0,9300.0,18,15,0.8,0.973,1
NEG001486,CUST002314,15200.0,14000.0,8,7,0.257,0.634,1
NEG001487,CUST000081,34100.0,33400.0,2,0,0.796,0.69,1
NEG001488,CUST004527,6500.0,6000.0,8,15,0.746,0.881,1
NEG001489,CUST008828,14300.0,14000.0,2,7,0.621,0.644,1
NEG001490,CUST007972,26700.0,25400.0,5,7,0.398,0.609,1
NEG001491,CUST005786,16200.0,16200.0,0,30,0.794,0.794,0
NEG001492,CUST000285,9500.0,8400.0,12,15,0.648,0.911,1
NEG001493,CUST007636,24500.0,22500.0,8,30,0.898,0.939,1
NEG001494,CUST008949,27200.0,25000.0,8,45,0.684,0.931,1
NEG001495,CUST003298,17700.0,15600.0,12,7,0.803,0.923,1
NEG001496,CUST003781,10900.0,9600.0,12,30,0.367,0.883,1
NEG001497,CUST007366,21600.0,21600.0,0,15,0.307,0.43,0
NEG001498,CUST005865,7700.0,7100.0,8,0,0.744,0.831,1
NEG001499,CUST009998,9400.0,8900.0,5,7,0.352,0.59,0
NEG001500,CUST008663,6900.0,6900.0,0,30,0.656,0.736,0
NEG001501,CUST005207,119900.0,119900.0,0,0,0.873,0.626,0
NEG001502,CUST007673,11500.0,10900.0,5,0,0.675,0.728,1
NEG001503,CUST008870,7300.0,7300.0,0,0,0.799,0.641,1
NEG001504,CUST003468,125600.0,115600.0,8,45,0.728,0.923,1
NEG001505,CUST003614,14000.0,12900.0,8,0,0.8,0.848,1
NEG001506,CUST001522,44700.0,39300.0,12,0,0.78,0.898,1
NEG001507,CUST005878,27500.0,26100.0,5,30,0.289,0.686,1
NEG001508,CUST000735,113400.0,104300.0,8,0,0.776,0.808,1
NEG001509,CUST005585,16000.0,15200.0,5,15,0.801,0.844,0
NEG001510,CUST009347,16700.0,16700.0,0,15,0.7,0.671,1
NEG001511,CUST009502,5000.0,4400.0,12,30,0.794,0.957,1
NEG001512,CUST004517,5000.0,5000.0,0,30,0.676,0.746,1
NEG001513,CUST000610,27200.0,25800.0,5,0,0.702,0.734,0
NEG001514,CUST004198,11900.0,10900.0,8,15,0.795,0.892,1
NEG001515,CUST001468,30300.0,28800.0,5,0,0.894,0.816,1
NEG001516,CUST000250,18400.0,15100.0,18,7,0.738,0.96,1
NEG001517,CUST005766,27500.0,26100.0,5,30,0.682,0.853,1
NEG001518,CUST008631,10300.0,9800.0,5,0,0.695,0.738,0
NEG001519,CUST009326,33800.0,32100.0,5,45,0.753,0.911,1
NEG001520,CUST003307,93100.0,81900.0,12,0,0.826,0.899,1
NEG001521,CUST001303,24800.0,20300.0,18,30,0.651,0.972,1
NEG001522,CUST000770,34300.0,33600.0,2,15,0.673,0.71,0
NEG001523,CUST001458,33300.0,31600.0,5,15,0.804,0.84,1
NEG001524,CUST006024,9500.0,9000.0,5,30,0.793,0.889,1
NEG001525,CUST005402,59500.0,48800.0,18,30,0.821,0.98,1
NEG001526,CUST002802,5000.0,3800.0,25,45,0.501,0.98,1
NEG001527,CUST007745,45000.0,44100.0,2,0,0.791,0.682,1
NEG001528,CUST003443,25600.0,22500.0,12,45,0.78,0.968,1
NEG001529,CUST009232,11300.0,10400.0,8,0,0.744,0.83,1
NEG001530,CUST008047,7300.0,7300.0,0,0,0.571,0.503,1
NEG001531,CUST005995,14700.0,14000.0,5,7,0.626,0.739,1
NEG001532,CUST005236,10000.0,10000.0,0,30,0.803,0.8,1
NEG001533,CUST007288,26000.0,22900.0,12,45,0.291,0.9,1
NEG001534,CUST006345,22500.0,20700.0,8,7,0.903,0.895,1
NEG001535,CUST000728,83000.0,83000.0,0,0,0.822,0.615,0
NEG001536,CUST006289,95500.0,93600.0,2,15,0.848,0.767,1
NEG001537,CUST006084,14800.0,14500.0,2,15,0.303,0.503,0
NEG001538,CUST002690,13400.0,12300.0,8,15,0.687,0.863,1
NEG001539,CUST007049,21200.0,21200.0,0,45,0.805,0.854,1
NEG001540,CUST003050,21400.0,19700.0,8,45,0.701,0.934,1
NEG001541,CUST000475,100600.0,95600.0,5,0,0.838,0.767,1
NEG001542,CUST005584,9000.0,7400.0,18,30,0.787,0.98,1
NEG001543,CUST008322,24400.0,22400.0,8,45,0.666,0.928,1
NEG001544,CUST002568,18100.0,17700.0,2,7,0.315,0.455,0
NEG001545,CUST006820,30700.0,30100.0,2,45,0.686,0.85,1
NEG001546,CUST001953,34300.0,31600.0,8,45,0.779,0.944,1
