transaction_id,customer_id,amount,timestamp,payment_method,status,device,city
TXN0028621,CUST009412,1220.0,2026-07-11 22:48:50,Card,abandoned,Desktop,Chennai
TXN0028622,CUST002068,880.0,2026-07-26 05:49:51,Card,abandoned,iOS,Chennai
TXN0028623,CUST001892,3700.0,2026-07-15 06:49:14,UPI,success,Android,Hyderabad
TXN0028624,CUST008741,1080.0,2026-01-05 13:31:28,UPI,success,Android,Ahmedabad
TXN0028625,CUST008795,1020.0,2026-08-11 01:47:15,UPI,abandoned,Desktop,Delhi
TXN0028626,CUST008777,720.0,2026-08-14 20:53:20,Card,success,Desktop,Jaipur
TXN0028627,CUST009894,1150.0,2026-08-28 16:20:24,UPI,failed,Android,Delhi
TXN0028628,CUST004358,1180.0,2026-07-14 13:43:41,UPI,abandoned,Android,Bangalore
TXN0028629,CUST000739,920.0,2026-07-28 05:01:42,Card,success,iOS,Kolkata
TXN0028630,CUST008474,640.0,2026-02-03 15:23:50,UPI,success,iOS,Lucknow
TXN0028631,CUST009623,1110.0,2026-08-10 22:18:38,Wallet,success,Android,Bangalore
TXN0028632,CUST008411,940.0,2026-06-17 21:16:30,UPI,success,Android,Delhi
TXN0028633,CUST002097,1000.0,2026-04-18 16:42:57,Wallet,success,Android,Lucknow
TXN0028634,CUST004612,870.0,2026-07-28 15:22:02,UPI,success,Android,Hyderabad
TXN0028635,CUST004016,720.0,2026-08-27 03:32:10,Card,success,Desktop,Delhi
TXN0028636,CUST007975,3400.0,2026-07-22 09:28:19,UPI,abandoned,Android,Hyderabad
TXN0028637,CUST001233,2090.0,2026-08-16 19:59:56,UPI,success,Android,Jaipur
TXN0028638,CUST007228,660.0,2026-08-22 15:16:25,UPI,success,Android,Mumbai
TXN0028639,CUST005830,260.0,2026-08-17 21:33:24,UPI,failed,Android,Kolkata
TXN0028640,CUST002314,1340.0,2026-08-26 01:01:10,UPI,abandoned,Android,Delhi
TXN0028641,CUST005309,1490.0,2026-08-03 17:23:41,Card,failed,Android,Bangalore
TXN0028642,CUST003009,1490.0,2026-02-21 13:47:53,UPI,success,Android,Chennai
TXN0028643,CUST001634,610.0,2026-07-15 13:58:31,UPI,success,Android,Indore
TXN0028644,CUST002019,2600.0,2026-08-29 03:48:02,UPI,failed,iOS,Delhi
TXN0028645,CUST005227,3230.0,2026-08-17 23:22:24,Card,failed,Desktop,Kolkata
TXN0028646,CUST007535,1230.0,2026-08-25 13:38:27,UPI,success,Android,Pune
TXN0028647,CUST007113,260.0,2026-07-06 13:11:16,UPI,success,iOS,Lucknow
TXN0028648,CUST009165,2350.0,2026-07-08 05:33:37,Card,failed,Desktop,Lucknow
TXN0028649,CUST000024,1190.0,2026-08-21 21:10:25,Card,success,Desktop,Delhi
TXN0028650,CUST006620,390.0,2026-08-30 17:28:42,UPI,failed,Android,Nagpur
TXN0028651,CUST002862,1970.0,2026-06-03 20:44:07,UPI,success,Desktop,Indore
TXN0028652,CUST004752,2070.0,2026-08-27 02:40:22,UPI,success,Android,Bangalore
TXN0028653,CUST001913,2140.0,2026-07-21 12:11:58,Card,success,iOS,Lucknow
TXN0028654,CUST002757,3900.0,2026-08-27 16:22:22,UPI,success,Android,Indore
TXN0028655,CUST007586,1260.0,2026-07-03 00:53:34,Card,success,Android,Chennai
TXN0028656,CUST001626,910.0,2026-08-28 08:38:24,UPI,success,Android,Jaipur
TXN0028657,CUST006797,1640.0,2026-07-15 00:32:59,UPI,success,iOS,Kolkata
TXN0028658,CUST002790,1390.0,2026-08-21 10:33:46,UPI,success,Android,Lucknow
TXN0028659,CUST009207,1480.0,2026-08-29 16:04:39,Card,success,Android,Delhi
TXN0028660,CUST008050,750.0,2026-08-21 20:29:30,UPI,success,Desktop,Bangalore
TXN0028661,CUST004277,2100.0,2026-08-05 14:49:45,NetBanking,success,Android,Mumbai
TXN0028662,CUST005574,2780.0,2026-08-16 10:55:05,UPI,success,Desktop,Hyderabad
TXN0028663,CUST004404,1300.0,2026-07-05 09:27:31,Wallet,success,Android,Mumbai
TXN0028664,CUST005862,420.0,2026-01-11 22:41:56,UPI,success,Android,Delhi
TXN0028665,CUST007394,710.0,2026-08-06 13:44:06,UPI,success,Android,Pune
TXN0028666,CUST004382,2500.0,2026-08-11 18:53:15,UPI,success,Desktop,Chennai
TXN0028667,CUST008466,770.0,2026-07-12 22:10:43,UPI,success,iOS,Delhi
TXN0028668,CUST006334,3860.0,2026-08-25 14:03:27,Wallet,failed,Android,Chennai
TXN0028669,CUST004586,1320.0,2026-07-23 21:01:04,Wallet,success,Android,Delhi
TXN0028670,CUST002783,2190.0,2026-08-24 18:07:42,Card,failed,Android,Ahmedabad
TXN0028671,CUST003761,650.0,2026-08-07 11:04:50,Card,success,Android,Ahmedabad
TXN0028672,CUST002756,590.0,2026-07-09 23:44:52,NetBanking,failed,iOS,Pune
TXN0028673,CUST001077,4370.0,2026-08-28 05:25:18,UPI,success,iOS,Nagpur
TXN0028674,CUST002981,1960.0,2026-07-05 08:10:08,UPI,success,Android,Bangalore
TXN0028675,CUST006875,1790.0,2026-08-13 08:33:15,UPI,success,Android,Nagpur
TXN0028676,CUST004573,1510.0,2026-08-18 21:36:14,Wallet,success,Android,Lucknow
TXN0028677,CUST003506,1470.0,2026-07-20 07:56:44,UPI,success,Android,Lucknow
TXN0028678,CUST000411,1450.0,2026-07-23 03:57:24,UPI,abandoned,Android,Lucknow
TXN0028679,CUST002157,920.0,2026-08-19 01:15:05,NetBanking,failed,Android,Delhi
TXN0028680,CUST002216,2810.0,2026-08-12 11:16:52,UPI,success,Android,Delhi
TXN0028681,CUST000372,2440.0,2026-08-07 21:40:24,NetBanking,success,iOS,Bangalore
TXN0028682,CUST002485,1240.0,2026-08-18 16:07:41,Card,success,Android,Kolkata
TXN0028683,CUST007197,1630.0,2026-08-06 18:06:56,NetBanking,success,iOS,Delhi
TXN0028684,CUST005198,1990.0,2026-08-17 11:34:34,NetBanking,success,Android,Hyderabad
TXN0028685,CUST008162,3660.0,2026-08-04 02:18:43,UPI,failed,Android,Ahmedabad
TXN0028686,CUST007299,880.0,2026-08-26 06:41:38,Card,success,Android,Nagpur
TXN0028687,CUST002220,1920.0,2026-08-27 06:21:23,Wallet,success,iOS,Delhi
TXN0028688,CUST009155,1780.0,2026-08-26 06:03:05,Card,success,Android,Pune
TXN0028689,CUST000098,3810.0,2026-08-21 07:58:16,UPI,abandoned,iOS,Indore
TXN0028690,CUST001332,1670.0,2026-08-30 13:48:19,Card,success,Desktop,Ahmedabad
TXN0028691,CUST007641,2880.0,2026-03-30 14:26:13,Card,abandoned,Android,Indore
TXN0028692,CUST001262,3240.0,2026-08-28 16:29:31,UPI,success,iOS,Hyderabad
TXN0028693,CUST001563,5580.0,2026-08-18 07:54:24,Card,success,Android,Lucknow
TXN0028694,CUST007691,2550.0,2026-04-11 14:18:05,UPI,success,Android,Delhi
TXN0028695,CUST009391,850.0,2026-08-22 07:04:05,NetBanking,success,iOS,Indore
TXN0028696,CUST002841,680.0,2026-08-09 09:40:24,UPI,success,iOS,Jaipur
TXN0028697,CUST008201,1860.0,2026-01-13 02:09:23,UPI,abandoned,Android,Hyderabad
TXN0028698,CUST004841,1240.0,2026-08-24 10:31:00,UPI,success,Android,Mumbai
TXN0028699,CUST003379,2780.0,2026-08-31 15:22:49,UPI,success,Android,Nagpur
TXN0028700,CUST005832,1170.0,2026-08-20 00:15:58,UPI,success,iOS,Bangalore
TXN0028701,CUST001430,1490.0,2026-07-30 17:15:21,Wallet,abandoned,iOS,Indore
TXN0028702,CUST003396,2030.0,2026-08-12 13:13:33,UPI,success,Android,Kolkata
TXN0028703,CUST000947,800.0,2026-08-30 15:28:51,UPI,abandoned,Desktop,Pune
TXN0028704,CUST008548,1590.0,2026-08-25 11:59:48,UPI,success,Android,Delhi
TXN0028705,CUST005637,770.0,2026-07-27 06:25:54,Card,success,Android,Ahmedabad
TXN0028706,CUST002640,1900.0,2026-08-20 08:24:03,UPI,success,Desktop,Delhi
TXN0028707,CUST008678,410.0,2026-08-15 18:42:20,UPI,success,Android,Ahmedabad
TXN0028708,CUST006454,830.0,2026-06-21 08:13:46,UPI,success,Desktop,Pune
TXN0028709,CUST001691,700.0,2026-08-14 10:42:40,UPI,success,Android,Pune
TXN0028710,CUST000169,1100.0,2026-07-17 10:34:39,Card,success,Desktop,Pune
TXN0028711,CUST001073,1090.0,2026-08-23 09:42:00,UPI,success,Android,Hyderabad
TXN0028712,CUST001936,1040.0,2026-08-25 13:33:05,UPI,failed,Android,Lucknow
TXN0028713,CUST005206,1900.0,2026-02-16 08:05:05,UPI,success,Desktop,Kolkata
TXN0028714,CUST001551,1060.0,2026-08-20 08:44:43,UPI,success,Android,Delhi
TXN0028715,CUST008925,2990.0,2026-08-09 04:51:40,UPI,success,Android,Hyderabad
TXN0028716,CUST007271,630.0,2026-08-21 10:32:37,NetBanking,success,Android,Chennai
TXN0028717,CUST007722,1110.0,2026-07-30 11:25:08,UPI,failed,Android,Indore
TXN0028718,CUST000954,2490.0,2026-07-31 08:20:47,UPI,success,Android,Chennai
TXN0028719,CUST006578,470.0,2026-07-29 16:11:46,UPI,success,Android,Nagpur
TXN0028720,CUST007170,740.0,2026-05-08 19:13:01,UPI,success,iOS,Ahmedabad
TXN0028721,CUST009559,650.0,2026-08-10 20:02:58,UPI,abandoned,Android,Chennai
TXN0028722,CUST007004,1050.0,2026-08-19 09:08:57,NetBanking,success,Desktop,Jaipur
TXN0028723,CUST007039,3250.0,2026-08-20 09:30:09,UPI,success,Desktop,Ahmedabad
TXN0028724,CUST003493,1330.0,2026-08-22 18:20:54,UPI,abandoned,Android,Indore
TXN0028725,CUST001418,650.0,2026-08-06 22:30:45,UPI,success,Android,Jaipur
TXN0028726,CUST003050,2050.0,2026-08-24 18:44:18,NetBanking,abandoned,Android,Hyderabad
TXN0028727,CUST008736,910.0,2026-08-25 11:03:12,Wallet,success,Android,Jaipur
TXN0028728,CUST004456,790.0,2026-07-26 12:16:59,NetBanking,success,iOS,Jaipur
TXN0028729,CUST008656,1240.0,2026-07-25 04:03:42,UPI,success,iOS,Lucknow
TXN0028730,CUST003617,970.0,2026-08-15 06:18:40,UPI,success,iOS,Kolkata
TXN0028731,CUST009390,1560.0,2026-04-21 04:56:09,Wallet,success,iOS,Nagpur
TXN0028732,CUST000473,2290.0,2026-08-25 02:13:51,Wallet,success,Android,Kolkata
TXN0028733,CUST007362,1080.0,2026-08-11 17:51:42,UPI,failed,iOS,Jaipur
TXN0028734,CUST009944,2220.0,2026-08-02 05:00:03,Card,success,Android,Ahmedabad
TXN0028735,CUST008358,1260.0,2026-07-17 05:00:29,UPI,success,Android,Chennai
TXN0028736,CUST004921,2520.0,2026-08-15 13:17:59,UPI,success,Android,Jaipur
TXN0028737,CUST009322,1040.0,2026-07-30 07:15:51,Card,success,Android,Chennai
TXN0028738,CUST004229,2930.0,2026-05-13 18:31:23,UPI,success,Android,Nagpur
TXN0028739,CUST004344,1630.0,2026-07-24 21:57:20,UPI,success,Android,Kolkata
TXN0028740,CUST003926,1550.0,2026-08-31 19:06:03,Card,success,Android,Delhi
TXN0028741,CUST000849,2280.0,2026-08-09 23:37:58,Wallet,success,Android,Delhi
TXN0028742,CUST006005,1410.0,2026-04-30 23:54:37,Card,failed,iOS,Chennai
TXN0028743,CUST008942,1500.0,2026-07-22 01:33:58,UPI,abandoned,Android,Chennai
TXN0028744,CUST002058,2460.0,2026-07-24 15:32:05,Card,success,Android,Ahmedabad
TXN0028745,CUST007159,790.0,2026-08-06 18:17:36,NetBanking,success,Android,Mumbai
TXN0028746,CUST005477,190.0,2026-07-29 01:28:14,UPI,failed,Android,Pune
TXN0028747,CUST005894,2100.0,2026-08-18 17:13:42,Card,success,Android,Mumbai
TXN0028748,CUST007578,450.0,2026-02-22 22:50:22,NetBanking,success,Android,Mumbai
TXN0028749,CUST001547,470.0,2026-08-27 03:49:44,UPI,success,Android,Bangalore
TXN0028750,CUST006202,930.0,2026-07-15 21:59:55,Card,success,Android,Jaipur
TXN0028751,CUST004845,770.0,2026-08-27 08:11:33,NetBanking,success,Desktop,Pune
TXN0028752,CUST000289,890.0,2026-06-15 20:32:29,UPI,success,Android,Pune
TXN0028753,CUST000413,990.0,2026-08-10 14:59:01,UPI,success,Android,Indore
TXN0028754,CUST001603,420.0,2026-08-17 06:01:52,Card,success,iOS,Ahmedabad
TXN0028755,CUST003588,780.0,2026-08-26 08:01:03,Card,success,iOS,Bangalore
TXN0028756,CUST002014,3720.0,2026-08-16 11:15:26,UPI,success,Desktop,Kolkata
TXN0028757,CUST009581,810.0,2026-08-14 22:50:31,UPI,failed,Android,Chennai
TXN0028758,CUST007818,230.0,2026-07-09 16:28:44,UPI,success,Android,Indore
TXN0028759,CUST008052,2400.0,2026-08-28 00:41:06,UPI,success,Android,Indore
TXN0028760,CUST005520,790.0,2026-08-25 02:49:51,UPI,success,Android,Bangalore
TXN0028761,CUST009402,2660.0,2026-08-21 17:32:55,UPI,success,iOS,Indore
TXN0028762,CUST001481,440.0,2026-08-28 22:29:47,UPI,failed,iOS,Pune
TXN0028763,CUST004404,3370.0,2026-08-28 21:37:25,UPI,success,Android,Mumbai
TXN0028764,CUST000676,500.0,2026-08-29 02:17:59,UPI,success,Android,Nagpur
TXN0028765,CUST009603,770.0,2026-08-20 00:51:58,NetBanking,success,Android,Kolkata
TXN0028766,CUST006882,1360.0,2026-08-30 09:16:36,NetBanking,success,iOS,Ahmedabad
TXN0028767,CUST006827,2570.0,2026-01-22 11:09:57,Wallet,success,Android,Hyderabad
TXN0028768,CUST009958,1440.0,2026-08-12 01:19:47,UPI,success,iOS,Hyderabad
TXN0028769,CUST009479,1510.0,2026-08-18 02:00:17,UPI,failed,iOS,Mumbai
TXN0028770,CUST008718,740.0,2026-01-15 01:40:27,UPI,success,Android,Nagpur
TXN0028771,CUST007069,1100.0,2026-08-29 04:04:33,Card,success,iOS,Lucknow
TXN0028772,CUST003536,4410.0,2026-08-18 10:50:58,UPI,success,Android,Hyderabad
TXN0028773,CUST000499,1760.0,2026-08-10 01:22:05,NetBanking,success,Android,Nagpur
TXN0028774,CUST000303,2270.0,2026-08-28 07:10:07,Card,success,Android,Kolkata
TXN0028775,CUST002544,1400.0,2026-08-12 13:27:58,NetBanking,success,Android,Nagpur
TXN0028776,CUST009172,870.0,2026-07-23 12:42:38,UPI,abandoned,Android,Chennai
TXN0028777,CUST000801,2090.0,2026-08-21 07:07:40,NetBanking,success,iOS,Jaipur
TXN0028778,CUST007004,890.0,2026-08-30 17:05:12,UPI,success,iOS,Jaipur
TXN0028779,CUST004301,1750.0,2026-08-21 01:33:18,Card,abandoned,Android,Indore
TXN0028780,CUST005727,720.0,2026-08-26 18:52:34,Card,failed,Android,Kolkata
TXN0028781,CUST005684,2460.0,2026-06-23 04:23:28,UPI,success,iOS,Delhi
TXN0028782,CUST006271,890.0,2026-07-25 22:57:26,Card,success,Android,Mumbai
TXN0028783,CUST001759,1550.0,2026-08-20 15:24:23,UPI,success,Android,Kolkata
TXN0028784,CUST009051,1640.0,2026-08-19 14:15:50,UPI,success,Android,Pune
TXN0028785,CUST007986,1980.0,2026-08-01 20:10:01,UPI,failed,Android,Nagpur
TXN0028786,CUST001922,1370.0,2026-08-10 09:15:07,Card,success,Android,Delhi
TXN0028787,CUST005760,520.0,2026-05-07 20:30:58,Card,failed,Android,Kolkata
TXN0028788,CUST006718,1930.0,2026-08-18 07:27:37,Wallet,success,Desktop,Lucknow
TXN0028789,CUST003411,1970.0,2026-08-18 18:05:02,UPI,success,Android,Jaipur
TXN0028790,CUST009736,810.0,2026-08-22 03:37:28,UPI,abandoned,iOS,Bangalore
TXN0028791,CUST009363,650.0,2026-08-18 18:27:03,NetBanking,failed,Desktop,Delhi
TXN0028792,CUST004161,1830.0,2026-08-13 17:49:34,NetBanking,success,Android,Indore
TXN0028793,CUST002592,550.0,2026-07-24 21:21:01,NetBanking,success,iOS,Delhi
TXN0028794,CUST002491,1750.0,2026-07-31 09:18:39,UPI,success,iOS,Pune
TXN0028795,CUST004273,990.0,2026-06-18 02:24:40,UPI,success,Android,Delhi
TXN0028796,CUST008145,1800.0,2026-08-24 03:04:09,UPI,success,Desktop,Delhi
TXN0028797,CUST003256,2210.0,2026-06-22 18:25:30,Card,success,iOS,Kolkata
TXN0028798,CUST000014,2050.0,2026-06-05 13:25:59,UPI,success,Android,Bangalore
TXN0028799,CUST003970,980.0,2026-08-14 02:53:14,UPI,success,iOS,Kolkata
TXN0028800,CUST003138,2020.0,2026-01-22 19:58:52,NetBanking,success,iOS,Delhi
TXN0028801,CUST004464,1000.0,2026-08-16 14:02:10,UPI,success,iOS,Lucknow
TXN0028802,CUST008846,1520.0,2026-07-31 16:00:53,UPI,success,Android,Pune
TXN0028803,CUST000615,1090.0,2026-05-03 06:17:49,Card,success,Android,Chennai
TXN0028804,CUST005450,650.0,2026-06-05 07:14:04,UPI,success,iOS,Indore
TXN0028805,CUST000037,400.0,2026-05-07 11:21:24,Card,failed,iOS,Delhi
TXN0028806,CUST001554,830.0,2026-08-06 09:56:29,UPI,failed,Android,Kolkata
TXN0028807,CUST008680,410.0,2026-08-12 14:07:33,UPI,abandoned,Android,Hyderabad
TXN0028808,CUST009140,610.0,2026-08-15 00:45:56,UPI,success,iOS,Hyderabad
TXN0028809,CUST007954,5260.0,2026-01-25 00:44:53,Card,abandoned,Android,Indore
TXN0028810,CUST001334,2850.0,2026-07-13 11:20:59,UPI,failed,Desktop,Bangalore
TXN0028811,CUST007453,450.0,2026-08-07 11:09:07,UPI,success,Android,Pune
TXN0028812,CUST002428,1420.0,2026-08-08 18:11:14,Card,abandoned,Desktop,Delhi
TXN0028813,CUST009429,1100.0,2026-08-21 22:28:00,UPI,abandoned,iOS,Delhi
TXN0028814,CUST000845,1410.0,2026-08-26 07:42:02,UPI,failed,Android,Ahmedabad
TXN0028815,CUST007727,2670.0,2026-07-26 22:11:53,UPI,success,iOS,Nagpur
TXN0028816,CUST009767,1590.0,2026-08-24 04:23:52,UPI,success,Android,Kolkata
TXN0028817,CUST001631,520.0,2026-08-03 00:29:13,NetBanking,success,Android,Delhi
TXN0028818,CUST001049,2900.0,2026-05-16 07:54:54,UPI,success,Android,Ahmedabad
TXN0028819,CUST001850,560.0,2026-08-28 07:11:58,UPI,success,Android,Bangalore
TXN0028820,CUST009919,3910.0,2026-08-17 07:38:35,Card,success,Android,Chennai
TXN0028821,CUST000795,880.0,2026-02-01 18:44:56,UPI,success,Desktop,Delhi
TXN0028822,CUST009154,3360.0,2026-07-26 07:47:04,UPI,success,iOS,Indore
TXN0028823,CUST006556,5040.0,2026-07-22 18:31:09,Card,success,Desktop,Ahmedabad
TXN0028824,CUST004687,450.0,2026-08-21 10:40:34,UPI,abandoned,iOS,Pune
TXN0028825,CUST006579,1460.0,2026-08-19 15:47:49,Card,abandoned,Android,Lucknow
TXN0028826,CUST008310,1940.0,2026-07-26 18:35:37,NetBanking,success,Android,Mumbai
TXN0028827,CUST009029,610.0,2026-02-25 14:10:53,UPI,success,Android,Kolkata
TXN0028828,CUST009365,2780.0,2026-08-21 08:48:36,UPI,success,iOS,Nagpur
TXN0028829,CUST000263,1550.0,2026-07-13 15:55:05,NetBanking,success,Desktop,Jaipur
TXN0028830,CUST002348,4610.0,2026-08-12 23:48:49,NetBanking,success,Android,Bangalore
TXN0028831,CUST006592,1280.0,2026-08-30 01:45:30,UPI,success,Android,Ahmedabad
TXN0028832,CUST008930,1180.0,2026-08-19 17:52:57,UPI,success,Android,Hyderabad
TXN0028833,CUST005445,2160.0,2026-08-16 04:01:25,UPI,success,iOS,Jaipur
TXN0028834,CUST006569,2670.0,2026-07-30 10:22:41,UPI,failed,Android,Delhi
TXN0028835,CUST003474,1850.0,2026-08-16 20:44:21,UPI,success,Android,Hyderabad
TXN0028836,CUST005420,400.0,2026-08-27 20:11:05,Wallet,success,Android,Delhi
TXN0028837,CUST006138,1480.0,2026-08-16 14:44:55,UPI,abandoned,iOS,Ahmedabad
TXN0028838,CUST009327,1540.0,2026-08-02 04:21:22,UPI,success,Desktop,Nagpur
TXN0028839,CUST008737,1120.0,2026-08-10 17:22:49,Card,success,Android,Nagpur
TXN0028840,CUST008366,2870.0,2026-08-22 03:47:31,Wallet,success,iOS,Delhi
TXN0028841,CUST002244,1520.0,2026-08-28 00:59:59,Card,success,Android,Jaipur
TXN0028842,CUST005318,4270.0,2026-08-30 22:46:59,Card,success,iOS,Hyderabad
TXN0028843,CUST003508,1420.0,2026-07-21 07:40:34,Wallet,success,Android,Indore
TXN0028844,CUST001670,1240.0,2026-08-18 09:54:39,UPI,success,iOS,Chennai
TXN0028845,CUST007473,2270.0,2026-06-07 07:11:55,NetBanking,success,Android,Pune
TXN0028846,CUST005391,920.0,2026-08-22 17:39:23,UPI,success,Android,Indore
TXN0028847,CUST009638,890.0,2026-06-28 05:47:07,NetBanking,success,Desktop,Kolkata
TXN0028848,CUST000486,660.0,2026-08-31 12:27:06,Card,success,Android,Bangalore
TXN0028849,CUST004792,1080.0,2026-01-25 23:36:59,UPI,failed,Desktop,Kolkata
TXN0028850,CUST002769,1670.0,2026-06-18 13:07:29,NetBanking,success,Desktop,Ahmedabad
TXN0028851,CUST002798,1630.0,2026-07-05 23:39:06,Card,success,Android,Jaipur
TXN0028852,CUST004512,1540.0,2026-08-10 15:20:08,Card,success,Android,Lucknow
TXN0028853,CUST009066,2370.0,2026-08-06 03:57:26,Card,success,Android,Mumbai
TXN0028854,CUST006675,1340.0,2026-08-26 04:55:23,Card,success,Desktop,Jaipur
TXN0028855,CUST007509,660.0,2026-08-30 12:27:57,Card,success,Android,Ahmedabad
TXN0028856,CUST007265,2400.0,2026-08-29 20:40:47,Wallet,success,Android,Indore
TXN0028857,CUST001515,940.0,2026-08-27 18:53:11,UPI,success,Android,Nagpur
TXN0028858,CUST003750,440.0,2026-08-13 22:05:07,UPI,failed,Android,Lucknow
TXN0028859,CUST004297,950.0,2026-07-19 11:40:12,Card,success,iOS,Ahmedabad
TXN0028860,CUST001538,630.0,2026-08-13 07:29:58,NetBanking,success,Android,Delhi
TXN0028861,CUST006825,1190.0,2026-08-22 01:22:03,NetBanking,success,iOS,Lucknow
TXN0028862,CUST009104,680.0,2026-08-07 16:29:22,UPI,success,Android,Pune
TXN0028863,CUST003925,1400.0,2026-08-15 14:30:56,UPI,success,Android,Kolkata
TXN0028864,CUST005052,880.0,2026-08-25 17:33:22,Card,success,iOS,Nagpur
TXN0028865,CUST000204,1030.0,2026-08-14 12:34:43,UPI,success,Android,Delhi
TXN0028866,CUST000955,1410.0,2026-08-23 00:37:38,UPI,success,Desktop,Pune
TXN0028867,CUST003146,1000.0,2026-08-17 17:41:41,UPI,success,Android,Mumbai
TXN0028868,CUST003698,1070.0,2026-04-09 03:05:30,Wallet,success,iOS,Mumbai
TXN0028869,CUST006733,2540.0,2026-08-28 00:48:46,Wallet,success,iOS,Bangalore
TXN0028870,CUST009748,280.0,2026-08-29 04:39:22,NetBanking,abandoned,Android,Delhi
TXN0028871,CUST007788,1260.0,2026-07-29 17:07:07,Card,success,iOS,Indore
TXN0028872,CUST006096,890.0,2026-08-20 06:40:08,UPI,success,Android,Indore
TXN0028873,CUST009443,1170.0,2026-08-08 09:17:22,UPI,success,Android,Bangalore
TXN0028874,CUST003010,1360.0,2026-08-10 22:56:57,NetBanking,success,Desktop,Indore
TXN0028875,CUST000033,880.0,2026-07-23 06:56:46,NetBanking,success,Android,Kolkata
TXN0028876,CUST005009,1070.0,2026-06-16 04:34:20,UPI,success,Desktop,Kolkata
TXN0028877,CUST005671,1610.0,2026-08-24 14:36:30,UPI,success,Desktop,Indore
TXN0028878,CUST004926,670.0,2026-08-19 01:15:29,UPI,failed,Android,Delhi
TXN0028879,CUST001230,1220.0,2026-04-30 23:32:23,Card,success,Android,Kolkata
TXN0028880,CUST007937,2520.0,2026-07-29 23:16:28,NetBanking,success,Android,Hyderabad
TXN0028881,CUST007813,2220.0,2026-08-20 19:03:45,Card,success,Android,Indore
TXN0028882,CUST004284,1090.0,2026-08-17 00:22:52,UPI,abandoned,Android,Kolkata
TXN0028883,CUST006156,1480.0,2026-08-23 11:19:12,UPI,failed,Desktop,Lucknow
TXN0028884,CUST009581,1080.0,2026-06-21 09:03:05,UPI,success,Desktop,Chennai
TXN0028885,CUST001846,1660.0,2026-06-28 00:19:52,UPI,failed,iOS,Lucknow
TXN0028886,CUST001626,1080.0,2026-08-08 21:34:41,NetBanking,success,iOS,Jaipur
TXN0028887,CUST002395,350.0,2026-08-25 11:00:25,NetBanking,failed,Android,Mumbai
TXN0028888,CUST002245,1210.0,2026-08-28 15:22:14,UPI,success,iOS,Chennai
TXN0028889,CUST009364,1180.0,2026-06-19 07:29:54,Wallet,success,Android,Hyderabad
TXN0028890,CUST000742,2030.0,2026-08-07 10:35:38,UPI,success,iOS,Pune
TXN0028891,CUST007966,1350.0,2026-07-26 11:50:22,NetBanking,success,Android,Lucknow
TXN0028892,CUST002335,2680.0,2026-08-04 12:24:40,UPI,success,iOS,Ahmedabad
TXN0028893,CUST003081,2570.0,2026-08-19 23:30:41,UPI,success,iOS,Jaipur
TXN0028894,CUST008117,580.0,2026-08-23 12:42:02,UPI,success,iOS,Lucknow
TXN0028895,CUST003256,830.0,2026-08-09 23:36:18,Card,abandoned,Android,Kolkata
TXN0028896,CUST002879,470.0,2026-08-06 09:24:49,UPI,abandoned,Android,Mumbai
TXN0028897,CUST002515,740.0,2026-08-19 19:06:54,UPI,failed,Android,Mumbai
TXN0028898,CUST004153,1010.0,2026-08-06 19:09:38,UPI,abandoned,Android,Mumbai
TXN0028899,CUST000439,2200.0,2026-08-29 07:08:21,UPI,success,Android,Jaipur
TXN0028900,CUST001460,1560.0,2026-08-27 05:55:02,Card,success,Android,Mumbai
TXN0028901,CUST001823,2290.0,2026-08-25 06:01:45,UPI,success,Android,Pune
TXN0028902,CUST005288,1280.0,2026-08-24 23:20:30,Card,success,Android,Mumbai
TXN0028903,CUST007673,1010.0,2026-07-13 02:35:17,Wallet,failed,Desktop,Mumbai
TXN0028904,CUST007911,850.0,2026-08-22 12:50:58,UPI,success,iOS,Pune
TXN0028905,CUST002419,780.0,2026-03-05 04:39:14,Wallet,success,Android,Pune
TXN0028906,CUST009348,720.0,2026-08-29 23:37:02,NetBanking,success,Desktop,Lucknow
TXN0028907,CUST004249,4870.0,2026-03-07 09:46:51,UPI,failed,Android,Bangalore
TXN0028908,CUST008107,530.0,2026-07-31 23:35:11,UPI,abandoned,Desktop,Bangalore
TXN0028909,CUST001595,2250.0,2026-07-21 10:04:23,UPI,abandoned,Android,Chennai
TXN0028910,CUST001969,1640.0,2026-08-18 00:54:56,Card,success,Android,Mumbai
TXN0028911,CUST003185,520.0,2026-01-19 19:22:04,UPI,failed,iOS,Kolkata
TXN0028912,CUST007076,2190.0,2026-07-20 14:54:36,Card,failed,Android,Ahmedabad
TXN0028913,CUST000002,1100.0,2026-08-29 22:09:44,NetBanking,abandoned,Android,Jaipur
TXN0028914,CUST007031,880.0,2026-05-27 15:33:01,UPI,failed,iOS,Indore
TXN0028915,CUST001090,1040.0,2026-08-09 17:20:02,UPI,success,iOS,Ahmedabad
TXN0028916,CUST007433,970.0,2026-07-09 12:51:06,Card,success,Desktop,Lucknow
TXN0028917,CUST001430,1740.0,2026-08-08 16:20:01,NetBanking,failed,Desktop,Indore
TXN0028918,CUST007234,1320.0,2026-07-20 20:44:29,UPI,success,Android,Hyderabad
TXN0028919,CUST000297,400.0,2026-03-30 22:08:58,UPI,success,Android,Lucknow
TXN0028920,CUST005392,3310.0,2026-08-22 05:49:18,UPI,success,Android,Pune
